Date,Open,High,Low,Close,Adj Close,Volume
2014-05-20,435.000000,451.138000,432.500000,442.763000,397.824615,3493332
2014-05-21,442.750000,445.924988,433.750000,436.625000,392.309570,4090308
2014-05-22,436.250000,441.174988,435.013000,436.962006,392.612366,2339980
2014-05-23,437.750000,451.500000,434.500000,446.587006,401.260529,3266264
2014-05-26,450.000000,457.125000,445.000000,451.350006,405.540070,2282744
2014-05-27,447.549988,465.500000,447.549988,463.612000,416.557526,4400452
2014-05-28,461.774994,474.225006,461.774994,471.712006,423.835419,4078172
2014-05-29,472.500000,476.000000,464.600006,469.437988,421.792175,6109444
2014-05-30,467.274994,484.750000,467.274994,480.750000,431.956055,5580708
2014-06-02,482.812012,484.500000,470.062012,473.975006,425.868713,2151900
2014-06-03,473.000000,478.562012,471.712006,475.299988,427.059204,2552716
2014-06-04,474.750000,485.799988,470.225006,471.524994,423.667389,6500784
2014-06-05,467.024994,480.250000,467.024994,476.100006,427.778046,2567424
2014-06-06,478.500000,480.750000,469.750000,477.537994,429.070099,1984008
2014-06-09,473.750000,497.287994,473.750000,488.937988,439.313049,3511524
2014-06-10,492.000000,506.250000,490.299988,501.037994,450.184937,5324376
2014-06-11,503.250000,512.049988,502.674988,504.763000,453.531891,4282500
2014-06-12,506.000000,507.500000,497.500000,499.700012,448.982758,2975516
2014-06-13,497.500000,507.299988,495.487000,505.337006,454.047638,2117324
2014-06-16,505.225006,511.250000,500.250000,505.662994,454.340546,2919528
2014-06-17,507.500000,510.888000,503.250000,506.763000,455.328888,1480304
2014-06-18,505.500000,509.250000,500.937988,502.962006,451.913696,1263288
2014-06-19,503.924988,512.411987,500.537994,507.638000,456.115112,2268420
2014-06-20,503.000000,511.250000,497.212006,502.263000,451.285614,1446776
2014-06-23,502.500000,504.662994,498.149994,500.638000,449.825531,1071016
2014-06-24,501.500000,501.750000,496.787994,498.638000,448.028534,951432
2014-06-25,498.638000,505.500000,498.612000,504.549988,453.340485,2773580
2014-06-26,505.500000,514.500000,504.987000,511.799988,459.854614,3502040
2014-06-27,512.500000,533.875000,512.500000,531.424988,477.487762,4967764
2014-06-30,531.875000,540.424988,530.250000,538.000000,483.395447,6308064
2014-07-01,537.500000,541.599976,525.000000,527.224976,473.714081,5962584
2014-07-02,532.000000,532.000000,522.099976,525.174988,471.872131,2511296
2014-07-03,529.500000,538.724976,526.250000,528.362000,474.735657,2628796
2014-07-04,532.250000,533.237000,525.500000,528.974976,475.286469,1164380
2014-07-07,534.237000,537.487000,529.500000,534.325012,480.093506,2532544
2014-07-08,539.625000,539.625000,520.312012,526.424988,472.995300,2877452
2014-07-09,526.424988,527.424988,513.500000,516.838013,464.381348,1698812
2014-07-10,513.275024,515.000000,500.000000,505.362000,454.070099,3417100
2014-07-11,512.500000,521.500000,506.862000,512.474976,460.461151,1783152
2014-07-14,512.500000,515.375000,505.000000,509.649994,457.922821,1020688
2014-07-15,509.750000,519.724976,509.750000,515.687988,463.348022,1056720
2014-07-16,517.474976,522.963013,514.275024,519.362000,466.649139,1701596
2014-07-17,520.000000,529.237000,518.000000,525.112000,471.815552,1460288
2014-07-18,526.500000,534.750000,526.500000,530.450012,476.611755,1426672
2014-07-21,531.500000,534.362000,526.000000,527.286987,473.769775,1003220
2014-07-22,530.000000,536.049988,525.525024,533.838013,479.655945,1130700
2014-07-23,536.250000,539.974976,532.525024,537.575012,483.013641,1892776
2014-07-24,539.250000,548.125000,538.862000,544.661987,489.381317,1842172
2014-07-25,541.875000,545.500000,532.875000,544.174988,507.582153,1562068
2014-07-28,545.474976,549.625000,541.775024,547.763000,510.928925,1591140
2014-07-30,544.500000,547.099976,536.500000,540.349976,504.014343,1987956
2014-07-31,543.000000,543.724976,534.025024,537.650024,501.495941,9444104
2014-08-01,510.000000,533.963013,507.537994,531.812012,496.050537,7392920
2014-08-04,532.500000,545.000000,527.286987,541.775024,505.343628,3036296
2014-08-05,542.500000,547.500000,538.750000,546.924988,510.147247,1626824
2014-08-06,550.000000,553.312012,542.549988,551.213013,514.146851,1820816
2014-08-07,550.000000,557.875000,542.950012,552.687988,515.522705,1936348
